"id_equipos","name","marca","serial","name","hora_salida","observaciones","cliente"
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-16331,"2024-07-21 19:26:46","Mantenimiento preventivo.

Apagado e interrupción eléctrica general del equipo.

Lavado de las dos unidades condensadores, serpentines intercambiadores, latonería y bastidor, lavado del perímetro del equipo. Inspección y descarte de fugas de refrigerante en las tuberías del sistema.

Intervención del evaporador, desmonte, lavado de filtros de aire.
Limpieza general de bastidor, serpentín evaporador, latonería y puertas del equipo. Revisión de bornes de conexión eléctrica de motores ventiladores, compresores y humidificador. Inspección y ajuste de conexiones eléctricas de potencia en tablero de control.
Ajuste es inspección de funcionamiento a los sensores de temperatura y humedad relativa, detección de fuego, detección de líquidos y presencia de humo, todos funciona correctamente. Descarte de fugas de refrigerante e inspección de funcionamiento del ciclo de enfriamiento. Se verifica nivel de refrigerante R410a en el sistema.

Se debe cambiar malla y material filtrante en los filtros de aire del equipo. Se requiere 3mt2 de malla metálica y guata.
La unidad queda operativa y sin alarmas activas.",UNIVERSIDAD EAFIT COP
"631d3fda-1540-c151-a272-5d35c77f687d",A.A. ACRD600P #2 BLOQUE 19 APOLO ,APC,JK1831002840,AA-16329,"2024-07-21 19:25:56","Mantenimiento .
Mtto preventivo general.

Lavado de unidad condensadora, serpentín condensador, latonería y perímetro del equipo. Limpieza y ajuste de motores ventiladores, limpieza y ajuste componentes eléctricos y electrónicos de tablero de potencia y control.

Mantenimiento unidad interior, ajuste y limpieza de componentes eléctricos y electrónicos de tablero de potencia y control.
Limpieza de filtros con aire a presión.
Ajuste, inspección y limpieza de terminales, bornes y puntos de conexión eléctrica de poder.
Se verifican mediciones de los diferentes sensores de temperatura y humedad relativa.
Se verifican caída de presión en filtros de aire.
Se verifica conductividad del agua en el canister humidificador.
Se verifican y descartan posibles fugas o escapes de refrigerante.
Corriente nominal de los motores ventiladores y compresor son acordes a los datos de placa.
Ajuste e inspección de variador de velocidad de compresor.
Transformadores de control trabajando correctamente.


Se recomienda el cambio de los filtros de aire, ya se evidencia desgaste y caída de presión de aire en el equipo. Numero de parte Schneider Electric: W875-2013 descripción: FILTER AIR 30% 418X470X96 MM (Standard).
",UNIVERSIDAD EAFIT COP
"44b2f1b7-48f7-218d-f8e5-6170399c9eb7",AA ACRD600P,APC,JK2117000986,AA-16381,"2024-07-17 22:36:34","Se realizo ingreso a cliente 

Se encontró equipobde aire acondicionado tipo precisión inrow rd. El cual está en su nornal estadobdebfuncionamiento sin presentar alarma, y manteniendo una temperatura de 19.3 grados en el área del data center.

Se realiza revisión de sus parámetros de funcionamiento, retrasos del sistema, validación de sensores de temperatura, revisión de logs de eventos, revisión de stpoints, validación de revoluciones del motor blower, presiones en psi, revisionnde filtros del equipo encontrandolos en buen estado y en sus parámetros normales de operación albquebesta configurado.

El equipo queda operativo y en óptimo estado de funcionamiento, sin presentar falla o alarma activa que impida su nornal funcionamiento..

Nota:
Se le explica al cliente lo que se le está haciendo al equipo que es una visita de rutina de verifican de parámetros del equipo por haber presentado algunas alarmas en el trascurso del tiempo y que luego de realizar un ajuste a los parámetros de funcionamiento no se a vuelto a presentar las alarmas.

Se entrega a satisfacción el servicios de visita técnica..


",FANALCA S A
eeefa748-2e33-b478-7df4-64595cee349e,AIRE ACONDICIONADO RD NUEVO,APC,JK2230004923,AA-16340,"2024-07-11 16:17:06","Se retiran los 6 ventilador y se limpian, se aplica blower, se limpia interior y exterior de la unidad.

Se lava serpentín evaporador y condensador, bandeja de condensado, se verifica el estado y funcionamiento de los componentes ( compresor, contactor, bomba de condensado, válvulas, soportes, tuberías, cableado, conexiones, e.t.c)

El equipo queda operativo sin alarmas.",UNIVERSIDAD TECNOLOGICA DE PEREIRA
df648494-4b04-ca82-08cb-6459061ab53b,AIRE ACONDICIONADO NUEVO2   RD600P,APC,JK2147003126,AA-16339,"2024-07-10 21:10:55","La actividad se inicia a las 14:00

Se revisa el log de eventos y alarmas del equipo, se realiza apagado controlado.

Se lava serpentín evaporador y condensador, se limpia interior y exterior de las unidades.

Se aplica blower, se verifica el estado y funcionamiento de los componentes del sistema ( variador, sensores, humidificador, resistencias, soportes, tuberías,cableado, conexiones, ventiladores, e.t.c)

Se deja equipo operando con normalidad.",UNIVERSIDAD TECNOLOGICA DE PEREIRA
b12cb7d4-023c-f660-e4f9-6455392f6bca,AIRE ACONDICIONADO NUEVO  RD600P,APC,JK2147003130,AA-16338,"2024-07-10 21:10:26","Se revisa el log de eventos y alarmas del equipo, se realiza apagado controlado.

Se lava serpentín evaporador y condensador, se limpia interior y exterior de las unidades.

Se aplica blower, se verifica el estado y funcionamiento de los componentes del sistema ( variador, sensores, humidificador, resistencias, soportes, tuberías,cableado, conexiones, ventiladores, e.t.c)

Se deja equipo operando con normalidad.",UNIVERSIDAD TECNOLOGICA DE PEREIRA
"50435264-a1fa-ca6c-d65d-5d35c636ba0e",A.A. ACRD600P #1 BLOQUE 19 APOLO ,APC,JK1821004033,AA-16350,"2024-07-10 06:23:28","Se realizó visita por emergencia, se encontró alarma por alta temperatura de suministro y alta humedad de retorno, se procede a dar reset general del equipo y se realizan pruebas de funcionamiento durante aproximadamente dos horas, el equipo responde con normalidad y temperatura se normaliza en el datacenter.
Se deja Equipo operativo 
Nota: se reiter la necesidad de generar pruebas con carga resistivas en el datacenter para así realizar un correcto diagnóstico de las fallas en el equipo.
Revisando el backup o redundancia del sistema de aire acondicionado se encontró que conector de entrada de agua del humidificador está presentando fuga, se deja este conector fuera de servicio para evitar derrames de agua en el datacenter. Y se deja desabiilitada la función de himidificacion del aire número 1 o backup del sistema.
",UNIVERSIDAD EAFIT COP
"73cdf468-52d9-b3d3-8b5a-61703a23de43",AA ACRD600P,APC,JK2117000712,AA-16309,"2024-06-26 20:54:18","Revisión  de aire acondicionado Schneider In Row se verifica historial de eventos el cual ha presentado alarmas  de calentador 1 y 2.
con  apoyo del técnico Freddy Rojas  sube el set point a 22 grados centígrados se monitorea aire por más de 15 minutos equipo queda operativo sin alarmas activas.
Nota:Realizar seguimiento de como opera el  equipo.",FANALCA S A
"3e7a7371-2fba-d403-fcf9-5ae32aab1084",AIRE AUNIFLAIR - EAFIT BL 18 UMA 1,UNIFLAIR,UCV101363,AA-16234,"2024-06-19 23:54:38","Mantenimiento preventivo general.

Apagado e interrupción eléctrica general del equipo.

Lavado de las dos unidades condensadores, serpentines intercambiadores, latonería y bastidor, lavado del perímetro del equipo. Desmonte, ajuste e inspección de ventiladores y aspas. Ajuste e inspección de conmutadores de tensión eléctrica. Inspección y descarte de fugas de refrigerante en las tuberías del sistema.

Intervención del evaporador, desmonte, lavado de filtros de aire y cilindro humidificador. Limpieza general de bastidor, serpentín evaporador, latonería y puertas del equipo. Inspección y ajuste de motores ventiladores, revisión de bornes de conexión eléctrica, requinte de blowers y estructura de ventilación. Inspección y ajuste de conexiones eléctricas de potencia en tablero de control. Descarte de fugas de refrigerante e inspección de funcionamiento del ciclo de enfriamiento.

Se debe cambiar malla y material filtrante en los filtros de aire del equipo. Se requiere 3mt2 de malla metálica y guata.
La unidad queda operativa y sin alarmas activas.",UNIVERSIDAD EAFIT COP
"50435264-a1fa-ca6c-d65d-5d35c636ba0e",A.A. ACRD600P #1 BLOQUE 19 APOLO ,APC,JK1821004033,AA-16236,"2024-06-19 23:50:06","se realizo mantenimiento preventivo general.

En la unidad condensadora se realiza lavado de serpentín condensador, bastidor y latonería en general. Inspección y ajuste de los dos moto ventiladores y aspas, revisión de borneras de conexión eléctrica y requinte de componentes mecánicos. Limpieza e inspección de tablero eléctrico de potencia y control, inspección de fugas de refrigerante y limpieza general del entorno del equipo.

En la unidad interior se realiza revisión general de funcionamiento, desmonte de componentes e inspección y descarte de fugas de refrigerante en tuberías de refrigeración. Se verifican y requintan conexiones eléctricas de potencia, entrada y salida de conmutador principal y contactores de control electro mecánico. Limpieza general de puertas y tapas, limpieza de tablero eléctrico, limpieza de filtros con aire a presión. Se verifica correcto drenado de los condensados y en general correcto funcionamiento del equipo.

Durante la rutina de mantenimiento se definen nuevos valores de operación para las dos unidades de airea acondicionado de la sala. Ya se ha identificado con anterioridad la baja carga existente en el centro de computo ( 9.0 kw Aproximadamente). Al modificar el set de operación del equipo se buscó controlar de manera mas eficiente la presión de evaporación del refrigerante para que siempre este por de bajo de 1172KPA lo que hace que el compresor no trabaje a altas presiones, y, para que la humedad relativa de la sala no exceda los limites superiores de operación del lugar 80% HR.
Con este ajuste se ha logrado mantener el equipo trabajando por debajo de 1172kpa y una condición de humedad relativa mas controlada, aunque sigue siendo alta 70%HR en pasillo frio.
Los valores de control se establecieron así:

1. HUMIDIFY SETPOINT: 40.0%HR
2. HUMIDIFY SENSITIVITY BAND: 2%HR
3. DEHUMIDIFY SETPOINT:49.0%HR
4. DEHUMIDIFY DEADBAND:2 %HR.
5. REHEAT SETPOINT 18.0°C
6. COOLING SETPOINT: 22.0°C
7. SUPPLY AIR SETPOINT: 19.0°C
8. AIRFLOW CONTROL: Manual.
9. MAXIMUM FAN SPEED: 60%HR.

Se recomienda el cambio de los filtros de aire, ya se evidencia desgaste y caída de presión de aire en el equipo. Numero de parte Schneider Electric: W875-2013 descripción: FILTER AIR 30% 418X470X96 MM (Standard).
Se identifica desgaste en los dos contactores de las resistencias de calefacción, una de las fases eléctricas se aísla con respecto a la tensión total del circuito, esto ocurre por desgaste en el contacto eléctrico del contactor.  Numero de parte Schenider Electric: W451-0141  Descripción: Contactor, NR 24VAC 16 AMP 1NO - Spare Part. Debido a la baja carga térmica del lugar, el funcionamiento de estas resistencias es primordial para control eficaz de la humedad relativa de la sala. 

El equipo notifica falla de BAJO SUPERHEAT cuando entra en funcionamiento, esto por la baja carga térmica del lugar.

La unidad queda operativa y disponible en el grupo de refrigeración.",UNIVERSIDAD EAFIT COP
"631d3fda-1540-c151-a272-5d35c77f687d",A.A. ACRD600P #2 BLOQUE 19 APOLO ,APC,JK1831002840,AA-16235,"2024-06-19 23:48:13","se realizo mantenimiento preventivo general.

En la unidad condensadora se realiza lavado de serpentín condensador, bastidor y latonería en general. Inspección y ajuste de los dos moto ventiladores y aspas, revisión de borneras de conexión eléctrica y requinte de componentes mecánicos. Limpieza e inspección de tablero eléctrico de potencia y control, inspección de fugas de refrigerante y limpieza general del entorno del equipo. 

En la unidad interior se realiza revisión general de funcionamiento, desmonte de componentes e inspección y descarte de fugas de refrigerante en tuberías de refrigeración.  Se verifican y requintan conexiones eléctricas de potencia, entrada y salida de conmutador principal y contactores de control electro mecánico. Limpieza general de puertas y tapas, limpieza de tablero eléctrico, limpieza de filtros con aire a presión. Se verifica correcto drenado de los condensados y en general correcto funcionamiento del equipo. 

Durante la rutina de mantenimiento se definen nuevos valores de operación para las dos unidades de airea acondicionado de la sala. Ya se ha identificado con anterioridad la baja carga existente en el centro de computo (7.6 kw Aproximadamente).  Al modificar el set de operación del equipo se buscó controlar de manera mas eficiente la presión de evaporación del refrigerante para que siempre este por de bajo de 1172KPA lo que hace que el compresor no trabaje a altas presiones, y,  para que la humedad relativa de la sala no exceda los limites superiores de operación del lugar 80%  HR.   
Con este ajuste se ha logrado mantener el equipo trabajando por debajo de 1172kpa y una condición de humedad relativa mas controlada, aunque sigue siendo alta  70%HR  en pasillo frio. 
Los valores de control se establecieron así:

1. HUMIDIFY SETPOINT: 40.0%HR
2. HUMIDIFY SENSITIVITY BAND: 2%HR
3. DEHUMIDIFY SETPOINT:49.0%HR
4. DEHUMIDIFY DEADBAND:2 %HR.
5. REHEAT SETPOINT 18.0°C
6. COOLING SETPOINT: 22.0°C
7. SUPPLY AIR SETPOINT: 19.0°C
8. AIRFLOW CONTROL: Manual.
9. MAXIMUM FAN SPEED: 60%HR.

Se recomienda el cambio de los filtros de aire, ya se evidencia desgaste y caída de presión de aire en el equipo.  Numero de parte Schneider Electric: W875-2013 descripción: FILTER AIR 30% 418X470X96 MM (Standard)

El equipo notifica falla de BAJO SUPERHEAT cuando entra en funcionamiento, esto por la baja carga térmica del lugar. 

La unidad queda operativa y disponible en el grupo de refrigeración. 
",UNIVERSIDAD EAFIT COP
"14cdba02-ae00-e92f-27b6-65de33ae38f2",Aire de Precision ACRD600P,APC,JK1743000230,AA-16096,"2024-06-07 21:29:32","Se realiza ingreso a cliente 

Se encontró equipo de aire acondicionado tipo precisión en estado BACKAUP, Se procede a realizarle el mantenimiento preventivo del equipo.

* Inspección del equipo.
* Revisión de sus parámetros de funcionamiento.
* Revisión del estado del equipo.
* Validación de temperaturas de salida y ingreso del equipo.
* Se procede a colocar el equipo en estado apagado para realizar el mmto preventivo.
* Desmonte de los motores ventiladores.
* Limpieza de los motores ventiladores.
* Limpieza de filtros.
* Limpieza y lavado de serpentín unidad manejadora.
* Limpieza y lavado de serpentín unidad condensadora.
* Limpieza y lavado de bandeja de condensado.
* Limpieza y lavado de bomba condensado.
* Limpieza del compresor.
* Limpieza de sus partes .
* Limpieza de la parte eléctrica.
* Limpieza de las resistencia.
* Limpieza y lavado en general de la unidad condensadora.

Revisión de parámetros 
- revisión de sensores de temperatura.
- revisión de ruidos del compresor.
- revisión de revoluciones de motores blower.
- revisión de eventos del equipo.
- revisión de alarmas del equipo.
- revisión de estructura del equipo.
- revisión de conexiones eléctricas.

Equipo queda en su normal estado de funcionamiento sin presentar alarma o alguna otra condición que impida su normal funcionamiento, cumpliendo así con sus parámetros en el data center..
Se entrega servicio técnico a satisfacción del cliente.



FIRMWARE: 2.21.0
",UNIVERSIDAD DEL CAUCA
"4a3b9359-d7fb-ac31-7277-65de32101828",Aire de precision,APC,JK1923002790,AA-16094,"2024-06-07 21:29:27","Se realiza ingreso a cliente

 Se encontró equipo de aire acondicionado tipo precisión en estado nornal de funcionamiento, Se procede a realizarle el mantenimiento preventivo del equipo.

* Inspección del equipo.
* Revisión de sus parámetros de funcionamiento.
* Revisión del estado del equipo.
* Validación de temperaturas de salida y ingreso del equipo.
* Se procede a colocar el equipo en estado apagado para realizar el mmto preventivo.
* Desmonte de los motores ventiladores.
* Limpieza de los motores ventiladores.
* Limpieza de filtros.
* Limpieza y lavado de serpentín unidad manejadora.
* Limpieza y lavado de serpentín unidad condensadora.
* Limpieza y lavado de bandeja de condensado.
* Limpieza y lavado de bomba condensado.
* Limpieza del compresor.
* Limpieza de sus partes .
* Limpieza de la parte eléctrica.
* Limpieza de las resistencia.
* Limpieza y lavado en general de la unidad condensadora.

Revisión de parámetros 
- revisión de sensores de temperatura.
- revisión de ruidos del compresor.
- revisión de revoluciones de motores blower.
- revisión de eventos del equipo.
- revisión de alarmas del equipo.
- revisión de estructura del equipo.
- revisión de conexiones eléctricas.

Equipo queda en su normal estado de funcionamiento sin presentar alarma o alguna otra condición que impida su normal funcionamiento, cumpliendo así con sus parámetros en el data center..
Se entrega servicio técnico a satisfacción del cliente.

",UNIVERSIDAD DEL CAUCA
"4ca9aab1-d7c0-75f8-9ce3-65de33842bb4",Aire de precision,APC,JK1811002605,AA-16095,"2024-06-07 21:29:21","Se realiza ingreso a cliente 
Se encontró equipo de aire acondicionado tipo precisión en estado nornal de funcionamiento, Se procede a realizarle el mantenimiento preventivo del equipo.

* Inspección del equipo.
* Revisión de sus parámetros de funcionamiento.
* Revisión del estado del equipo.
* Validación de temperaturas de salida y ingreso del equipo.
* Se procede a colocar el equipo en estado apagado para realizar el mmto preventivo.
* Desmonte de los motores ventiladores.
* Limpieza de los motores ventiladores.
* Limpieza de filtros.
* Limpieza y lavado de serpentín unidad manejadora.
* Limpieza y lavado de serpentín unidad condensadora.
* Limpieza y lavado de bandeja de condensado.
* Limpieza y lavado de bomba condensado.
* Limpieza del compresor.
* Limpieza de sus partes .
* Limpieza de la parte eléctrica.
* Limpieza de las resistencia.
* Limpieza y lavado en general de la unidad condensadora.

Revisión de parámetros 
- revisión de sensores de temperatura.
- revisión de ruidos del compresor.
- revisión de revoluciones de motores blower.
- revisión de eventos del equipo.
- revisión de alarmas del equipo.
- revisión de estructura del equipo.
- revisión de conexiones eléctricas.

Equipo queda en su normal estado de funcionamiento sin presentar alarma o alguna otra condición que impida su normal funcionamiento, cumpliendo así con sus parámetros en el data center..
Se entrega servicio técnico a satisfacción del cliente.

",UNIVERSIDAD DEL CAUCA
cdaf70f4-894f-0d76-0caa-5ff63dd03ef9,Aire Acondicionado,APC,JK1923002792,AA-16097,"2024-06-07 21:29:15","Se realiza ingreso a cliente 
Se encontró equipo de aire acondicionado tipo precisión en estado nornal de funcionamiento, Se procede a realizarle el mantenimiento preventivo del equipo.

* Inspección del equipo.
* Revisión de sus parámetros de funcionamiento.
* Revisión del estado del equipo.
* Validación de temperaturas de salida y ingreso del equipo.
* Se procede a colocar el equipo en estado apagado para realizar el mmto preventivo.
* Desmonte de los motores ventiladores.
* Limpieza de los motores ventiladores.
* Limpieza de filtros.
* Limpieza y lavado de serpentín unidad manejadora.
* Limpieza y lavado de serpentín unidad condensadora.
* Limpieza y lavado de bandeja de condensado.
* Limpieza y lavado de bomba condensado.
* Limpieza del compresor.
* Limpieza de sus partes .
* Limpieza de la parte eléctrica.
* Limpieza de las resistencia.
* Limpieza y lavado en general de la unidad condensadora.

Revisión de parámetros 
- revisión de sensores de temperatura.
- revisión de ruidos del compresor.
- revisión de revoluciones de motores blower.
- revisión de eventos del equipo.
- revisión de alarmas del equipo.
- revisión de estructura del equipo.
- revisión de conexiones eléctricas.

Equipo queda en su normal estado de funcionamiento sin presentar alarma o alguna otra condición que impida su normal funcionamiento, cumpliendo así con sus parámetros en el data center..
Se entrega servicio técnico a satisfacción del cliente.


",UNIVERSIDAD DEL CAUCA
"4a3b9359-d7fb-ac31-7277-65de32101828",Aire de precision,APC,JK1923002790,AA-16098,"2024-06-07 21:29:09","Se realiza ingreso a cliente 
Se encuentra equipo de aire acondicionado tipo precisión MODELO ACRD600 en estado apagado, Cliente nos informa que el equipo presentan baja presión de refrigerante.

Cliente nos informa que el equipo a tenido varios servicios de mmto correctivo, entre ellos cambio de compresor y otros más.

Se procede a realizar la inspección al equipo:
1 se realiza la recuperación del refrigerante.
2 se realiza un vacío en el sistema de tuberías.
3 se evidenció fuga de refrigerante en los racores de la tubería de líquido.
4 se realizo mmto correctivo en los racores de líquido.
5 se dejó presurizado con nitrógeno.
6 se volvió hacer vacío hasta los mic requeridos.
7 nuevamente se dejó presurizado con nitrógeno.
8 se realizo la carga del gas refrigerante en forma líquida.
9 se dejó operar el equipo un determinado tiempo y validar sus parámetros de funcionamiento.
10 se confirmó las presiones en psi y consumos del equipo.
11 se le ajusto un poco más de gas refrigerante .
12 se puso en funcionamiento el equipo y luego de día y medio de estar funcionando continuamente se evidenció que el equipo esta manejando las mismas presiones después del correctivo y sus parámetros de funcionamiento están en los parámetros óptimos para su funcionamiento.

Equipo de aire acondicionado quedo en su normal estado de funcionamiento sin presentar alarma o alguna otra condición que impida su normal funcionamiento, cumpliendo así con su funcionalidad dentro del data center..

FIRMWARE: 2.21.0

NOTA: 
El equipo de aire acondicionado tipo precisión queda operando de manera normal  pero quedará pendiente realizarle un seguimiento para validar el estado y parámetros de funcionamiento del equipo después del mmto correctivo..






FIRWARE: 2.21.0
",UNIVERSIDAD DEL CAUCA
f0164e57-bc48-fbb5-80e6-5c5afa3fd909,AIRE ACONDICIONADO,UNIFLAIR ,UCV105388,AA-16144,"2024-06-06 16:25:31","Los reportes de este correctivo ya se hicieron los días, 
29 de abril, AA-15492
30 de abril, AA- 15943
01 de Mayo, AA-15944
02 de mayo, AA- 15945

Hago cierre del reporte.",UNIVERSIDAD EAFIT COP
"631d3fda-1540-c151-a272-5d35c77f687d",A.A. ACRD600P #2 BLOQUE 19 APOLO ,APC,JK1831002840,AA-16156,"2024-06-06 13:59:38","Se realizó visita por emergencia, se encuentran notificaciones del aire activas, low súper heat, high return humidity, estás alarmas se vienen presentando debido a la baja carga térmica ya reportada en anteriores servicios.
El cliente requiere pruebas para verificar el proceso de operación de la redundancia en los aires. Se realizaron estás pruebas y equipos responden a las falsas alarmas críticas generadas para dar inicio. Ala.operaciom del.aire en back up.
Se realizó supervisión del funcionamiento de los aires durante aproximadamente 2 horas y responden y trabajan con normalidad.
Nota : Equipo queda con alarmas o notificaciones activas, las cuales hasta el momento no se consideran críticas y no generan apagado total del equipo.
Se sigue reiterando la necesidad de generar pruebas con. Cargas resistivas en el datacenter para así dar un diagnóstico más acertado de causa raíz de las alarmas o notificaciones presentes en los equipos. 
Nota:  A petición del cliente se requiere cotización  de banco resistivo en alquiler para generar carga térmica en el datacenter de al menos 13kw.  y realizar pruebas. de manera urgente.",UNIVERSIDAD EAFIT COP
"3480053f-9426-5d56-8b3d-5e975db79f2c",A.A ACRD-600P DATACENTER #3,APC,JK1905003685,AA-16109,"2024-05-29 22:00:49","Se realizo visita por reporte de alta temperatura en datacenter.
Se atiende llamado y se identifica que sensor de temperatura  externo a los aires estaba marcando 29 grados celsius debido a que el vulvo sensor estaba mal ubicado debajo de los racks.
Por parte de personal metro  multiaires se encargaron de ubicar en pasillo frio este vulvo sensor y teperatura registrada baja a 20 grados celsius.

Por parte de.los aires.del.datacenter no presentaban ninguna novedad en su funcionamiento, se encontro aire #2 apagado forzado y notificacion del sistema de control del aire la cual corresponde a que no se tenian unidades disponibles.en back up debido a este apagado manual.
Se restablece configuracion del aire y se deja en automatico y borra la.notificacion. 

Nota: personal metro manifiesta la necesidad de una capacitacion acerca del manejo de los aires por parte de personal cotel para evitar estas notificaciones y posibles fuente de fallas en los equipos.

Equipos quedan operativos y en automatico

",COOL AIR MULTIAIRES S.A.S.
"27b52a38-dd13-4194-999a-59ef9e57afee",AIRE ACONDICIONADO,UNIFLAIR,SCA131150,AA-16080,"2024-05-28 18:27:49","Se realiza ingreso a cliente 

Se encontró equipobde aire acondicionado tipo mochila.

Se procede a realizar el mantenimiento preventivo del equipo.
* revisión de parámetros.
* Validar estado del equipo.
* Desmonte de sus partes para realizar el lavado del serpentín.
* Limpieza y lavado de sus partes.
* Limpieza y lavado del serpentín.
* Limpieza de parte eléctrica.
* Limpieza y lavado de compresor y sus componentes.
* Limpieza y lavado de filtros.
* revisión de válvulas.
* presiones psi.
* ruidos del compresor.
* revoluciones del motor ventilador.
* Limpieza y lavado del motor ventilador.
* revisión del stpoints.
* Revisión de eventos del equipo.
* revisión de alarmas.

Quedando el equipo en óptimo estado de funcionamiento sin presentar alarma o alguna otra consecuencia que impida su normal funcionamiento.
Se entrega el servicio a satisfacción del cliente..

",SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"20fe7d07-5bbb-1b33-9edd-59ef9e94a5fe",AIRE ACONDICIONADO,UNIFLAIR,SCA131148,AA-16081,"2024-05-28 18:20:34","Se realiza ingreso a cliente 
Se encontró equipobde aire acondicionado tipo mochila.

Se procede a realizar el mantenimiento preventivo del equipo.
* revisión de parámetros.
* Validar estado del equipo.
* Desmonte de sus partes para realizar el lavado del serpentín.
* Limpieza y lavado de sus partes.
* Limpieza y lavado del serpentín.
* Limpieza de parte eléctrica.
* Limpieza y lavado de compresor y sus componentes.
* Limpieza y lavado de filtros.
* revisión de válvulas.
* presiones psi.
* ruidos del compresor.
* revoluciones del motor ventilador.
* Limpieza y lavado del motor ventilador.
* revisión del stpoints.
* Revisión de eventos del equipo.
* revisión de alarmas.

Quedando el equipo en óptimo estado de funcionamiento sin presentar alarma o alguna otra consecuencia que impida su normal funcionamiento.
Se entrega el servicio a satisfacción del cliente..",SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"2d94dc50-a50f-546c-da07-59ef9e0209d1",AIRE ACONDICIONADO,UNIFLAIR,SCA131149,AA-16082,"2024-05-28 18:20:11","Se realiza ingreso a cliente 
Se encontró equipobde aire acondicionado tipo mochila.

Se procede a realizar el mantenimiento preventivo del equipo.
* revisión de parámetros.
* Validar estado del equipo.
* Desmonte de sus partes para realizar el lavado del serpentín.
* Limpieza y lavado de sus partes.
* Limpieza y lavado del serpentín.
* Limpieza de parte eléctrica.
* Limpieza y lavado de compresor y sus componentes.
* Limpieza y lavado de filtros.
* revisión de válvulas.
* presiones psi.
* ruidos del compresor.
* revoluciones del motor ventilador.
* Limpieza y lavado del motor ventilador.
* revisión del stpoints.
* Revisión de eventos del equipo.
* revisión de alarmas.

Quedando el equipo en óptimo estado de funcionamiento sin presentar alarma o alguna otra consecuencia que impida su normal funcionamiento.
Se entrega el servicio a satisfacción del cliente..",SOCIEDAD PTO IND AGUADULCE SA-CON IVA
"362e8f51-6dff-7a04-f1aa-65440e2aa5b3",AA GIAX-02232,GIAX-02232,"2016-1091A",AA-15923,"2024-05-22 17:21:25","Se realizó mantenimiento preventivo general.

Inspección, ajuste y limpieza de componentes principales de operación, ventiladores, tuberías de drenaje, sistema humidificador y compresor.

Lavado de filtros de aire con agua a presión.
Lavado de unidad condensadora y serpentín condensador, ajuste e inspección de ventiladores de condensación.

Ajuste y limpieza de componentes eléctricos y electrónicos en tablero de potencia y control de unidad evaporador y unidad condensador.

Arranque de unidad. Inspección de funcionamiento, se verifican lecturas de sensores de temperatura y humedad relativa, comportamiento normal de la unidad.

Recomendaciones:

1. Ubicar e instalar correctamente sensor de detección de líquidos, actualmente esta sub utilizado en el interior del equipo.
2. Instalar coraza plástica que proteja la acometida principal del equipo, los cables están desnudos y con posibilidad de hacer corto circuito en caso que se deteriore el aislamiento. 
3. Cambiar terminales eléctricas en acometida principal del compresor, las terminales actuales están recalentadas. 
4. Se recomienda cambiar guata de filtros de aire. 

La unidad queda operativa y sin alarmas activas. ",COOL AIR MULTIAIRES S.A.S.
"2b27d747-7db9-1edf-6d18-65440f32225c",AA GIAX-02232,GIAX-02232,"2016-1094A",AA-15921,"2024-05-22 16:45:56","Antes de iniciar mantenimiento preventivo se identifica alarma activa por falla de sensor de flujo de aire en el equipo. 
Se verifica estado del suiche diferencial de presión de aire, esta en buenas condiciones.  El cableado de control de este sensor esta correctamente instalado y conectado a la entrada digital  ID# 8 del controlador, sin embargo, en la configuración del equipo, esta entrada digital no aparece activada en el controlador, razón por la cual se puede estar presentando la notificación. Se debe disponer de mas tiempo para configurar y restablecer la alarma presente.

Se realizó mantenimiento preventivo general.

Inspección, ajuste y limpieza  de componentes principales de operación, ventiladores, tuberías de drenaje,  sistema humidificador y compresor. 

Lavado de filtros de aire con agua a presión.
Lavado de unidad condensadora y serpentín condensador, ajuste e inspección de ventiladores de condensación. 

Ajuste y limpieza de componentes eléctricos y electrónicos en tablero de potencia y control de unidad evaporador y unidad condensador.

Arranque de unidad. Inspección de funcionamiento, se verifican lecturas de sensores de temperatura y humedad relativa, comportamiento normal de la unidad.

Recomendaciones:
1. Ubicar e instalar correctamente sensor de detección de líquidos, actualmente esta subutilizado en el interior del equipo. 
2. Instalar coraza plástica que proteja la acometida principal del equipo, los cables están desnudos y con posibilidad de generar corto circuito en caso que se deteriore el aislamiento de los cables.  
3. Se identifica leve escape de agua en el filtro de agua del humidificador, se recomienda retirar el filtro y dejar conexión directa de agua potable.
4. Se recomienda cambiar guata de filtros de aire.",COOL AIR MULTIAIRES S.A.S.
